Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,SE_A09002_001,SE_A09002_002,SE_A09002_003,SE_A09002_004,SE_A09002_005,SE_A09002_006,SE_A09002_007,SE_A09002_008
"06037205110","Census Tract 2051.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"205110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2051.10",,,,1304,1000,760,240,204,0,0,47,0,53,1251,15,193,577,259,70,67,70
"06037205120","Census Tract 2051.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"205120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2051.20",,,,1262,1058,819,239,132,0,0,14,0,58,1204,6,211,487,206,116,139,39
"06037206010","Census Tract 2060.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.10",,,,1899,1419,1134,285,211,15,41,28,0,185,1714,11,273,628,449,120,135,98
"06037206020","Census Tract 2060.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.20",,,,337,166,166,0,39,0,0,20,0,112,225,0,33,70,70,24,28,0
"06037206050","Census Tract 2060.50, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.50",,,,776,527,418,109,163,0,0,62,0,24,752,26,133,268,117,94,79,35
"06037206051","Census Tract 2060.51, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.51",,,,1039,544,431,113,16,0,14,104,15,346,693,92,67,215,134,140,30,15
"06037206052","Census Tract 2060.52, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.52",,,,2477,1704,1619,85,100,0,29,62,11,571,1906,18,329,611,338,292,283,35
"06037206053","Census Tract 2060.53, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.53",,,,1300,837,688,149,102,0,0,61,19,281,1019,9,150,346,298,15,111,90
"06037206054","Census Tract 2060.54, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2060.54",,,,940,662,576,86,109,0,0,24,72,73,867,0,104,204,302,122,103,32
"06037206201","Census Tract 2062.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2062.01",,,,1013,564,545,19,152,0,0,57,0,240,773,14,106,260,183,97,90,23
"06037206202","Census Tract 2062.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2062.02",,,,690,335,288,47,134,0,0,67,0,154,536,17,121,90,113,126,57,12
"06037206301","Census Tract 2063.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2063.01",,,,428,43,43,0,188,12,0,185,0,0,428,58,47,94,127,0,70,32
"06037206302","Census Tract 2063.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2063.02",,,,355,95,47,48,161,0,0,52,0,47,308,0,42,11,74,78,18,85
"06037206303","Census Tract 2063.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"206303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2063.03",,,,396,142,120,22,205,0,0,0,49,0,396,0,24,14,225,80,49,4
"06037207101","Census Tract 2071.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2071.01",,,,1904,1203,1054,149,135,32,0,73,39,422,1482,0,181,616,298,219,110,58
"06037207102","Census Tract 2071.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2071.02",,,,1522,972,864,108,137,0,0,147,0,266,1256,0,137,529,323,161,48,58
"06037207103","Census Tract 2071.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2071.03",,,,1088,779,663,116,125,6,7,119,9,43,1045,74,121,490,212,104,35,9
"06037207303","Census Tract 2073.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.03",,,,1453,683,670,13,277,0,0,45,37,411,1042,0,84,279,285,254,77,63
"06037207304","Census Tract 2073.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.04",,,,884,420,309,111,195,0,0,151,18,100,784,18,168,280,37,147,122,12
"06037207305","Census Tract 2073.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.05",,,,682,238,238,0,70,0,32,127,0,215,467,20,108,88,72,111,68,0
"06037207306","Census Tract 2073.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.06",,,,1212,522,499,23,202,0,0,190,30,268,944,0,144,329,223,94,59,95
"06037207307","Census Tract 2073.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.07",,,,585,221,221,0,61,0,0,200,0,103,482,79,82,157,97,67,0,0
"06037207308","Census Tract 2073.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2073.08",,,,948,595,537,58,92,0,13,108,53,87,861,31,87,240,306,117,12,68
"06037207400","Census Tract 2074, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2074",,,,864,511,476,35,62,0,0,151,4,136,728,103,152,281,95,52,18,27
"06037207501","Census Tract 2075.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2075.01",,,,1387,711,617,94,87,0,0,197,2,390,997,46,52,425,250,86,43,95
"06037207502","Census Tract 2075.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2075.02",,,,1385,398,308,90,204,2,0,245,0,536,849,64,233,273,145,97,37,0
"06037207711","Census Tract 2077.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2077.11",,,,1714,649,635,14,91,22,0,242,0,710,1004,0,356,401,36,56,109,46
"06037207712","Census Tract 2077.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2077.12",,,,2624,1142,1029,113,317,0,0,529,32,604,2020,0,726,578,321,181,214,0
"06037207901","Census Tract 2079.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2079.01",,,,2055,929,593,336,194,0,0,230,16,686,1369,0,144,502,368,82,273,0
"06037207902","Census Tract 2079.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"207902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2079.02",,,,5113,2453,2395,58,370,0,41,540,201,1508,3605,1,800,1233,979,271,308,13
"06037208001","Census Tract 2080.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2080.01",,,,1828,1081,752,329,266,0,0,275,0,206,1622,39,184,621,543,138,97,0
"06037208002","Census Tract 2080.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2080.02",,,,1998,1439,1254,185,222,0,0,161,13,163,1835,26,131,696,527,171,216,68
"06037208301","Census Tract 2083.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2083.01",,,,961,433,331,102,381,0,29,44,14,60,901,14,51,231,347,74,142,42
"06037208302","Census Tract 2083.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2083.02",,,,2248,1406,1182,224,513,0,29,72,37,191,2057,47,174,481,715,203,265,172
"06037208401","Census Tract 2084.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2084.01",,,,2154,1140,842,298,915,0,21,0,24,54,2100,0,177,570,818,118,280,137
"06037208402","Census Tract 2084.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2084.02",,,,1286,773,668,105,213,7,8,47,6,232,1054,22,129,286,305,104,134,74
"06037208501","Census Tract 2085.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2085.01",,,,1415,955,883,72,166,0,7,107,46,134,1281,37,171,367,340,185,123,58
"06037208502","Census Tract 2085.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2085.02",,,,2011,1144,973,171,559,2,10,198,23,75,1936,50,251,513,548,292,125,157
"06037208610","Census Tract 2086.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2086.10",,,,2259,1597,1321,276,425,0,0,0,0,237,2022,0,203,642,547,236,200,194
"06037208620","Census Tract 2086.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2086.20",,,,2146,1590,1379,211,227,32,0,40,42,215,1931,23,201,623,481,268,300,35
"06037208710","Census Tract 2087.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2087.10",,,,2904,1825,1655,170,572,0,0,224,1,282,2622,24,462,698,637,266,468,67
"06037208720","Census Tract 2087.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2087.20",,,,2070,902,672,230,907,11,11,76,25,138,1932,0,282,313,501,271,416,149
"06037208801","Census Tract 2088.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2088.01",,,,1507,827,703,124,398,0,46,104,0,132,1375,19,222,433,444,65,139,53
"06037208802","Census Tract 2088.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2088.02",,,,1473,878,719,159,296,0,36,122,0,141,1332,26,265,296,378,136,148,83
"06037208902","Census Tract 2089.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.02",,,,1251,541,317,224,553,0,0,98,5,54,1197,21,137,193,370,145,258,73
"06037208903","Census Tract 2089.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.03",,,,2018,634,420,214,1167,0,65,118,30,4,2014,15,177,374,596,182,462,208
"06037208904","Census Tract 2089.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"208904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2089.04",,,,1424,482,363,119,623,0,34,196,0,89,1335,7,136,419,350,68,297,58
"06037209103","Census Tract 2091.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.03",,,,1560,783,572,211,646,0,14,39,0,78,1482,0,156,505,352,151,167,151
"06037209104","Census Tract 2091.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.04",,,,1120,590,436,154,369,0,0,46,5,110,1010,17,92,315,264,198,97,27
"06037209105","Census Tract 2091.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.05",,,,1044,517,365,152,421,0,33,40,0,33,1011,0,109,317,324,70,151,40
"06037209106","Census Tract 2091.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2091.06",,,,1586,997,862,135,271,0,0,155,0,163,1423,23,223,372,504,133,168,0
"06037209201","Census Tract 2092.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2092.01",,,,2146,1080,900,180,252,0,0,344,0,470,1676,0,532,456,534,62,92,0
"06037209202","Census Tract 2092.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2092.02",,,,580,308,236,72,93,0,0,83,13,83,497,3,57,144,116,67,72,38
"06037209300","Census Tract 2093, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2093",,,,2168,990,867,123,627,0,45,306,0,200,1968,60,146,763,574,125,175,125
"06037209401","Census Tract 2094.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.01",,,,1761,792,603,189,811,0,0,36,0,122,1639,0,169,263,707,160,254,86
"06037209402","Census Tract 2094.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.02",,,,2234,585,404,181,1280,0,0,189,24,156,2078,0,158,510,597,133,462,218
"06037209403","Census Tract 2094.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2094.03",,,,1738,731,610,121,781,0,12,172,0,42,1696,30,183,286,325,111,407,354
"06037209510","Census Tract 2095.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2095.10",,,,1280,692,587,105,375,7,28,33,7,138,1142,14,174,389,235,138,127,65
"06037209520","Census Tract 2095.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2095.20",,,,1270,625,430,195,351,0,8,156,26,104,1166,0,295,271,274,92,118,116
"06037209810","Census Tract 2098.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2098.10",,,,1000,487,405,82,350,0,9,96,36,22,978,48,162,270,275,24,119,80
"06037209820","Census Tract 2098.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"209820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2098.20",,,,1230,766,681,85,311,7,0,90,0,56,1174,7,66,318,445,110,151,77
"06037210010","Census Tract 2100.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"210010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2100.10",,,,1516,688,589,99,532,0,43,140,9,104,1412,0,143,292,600,99,183,95
"06037211000","Census Tract 2110, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2110",,,,2611,1856,1615,241,35,10,13,75,0,622,1989,45,223,893,387,380,28,33
"06037211121","Census Tract 2111.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.21",,,,1254,836,726,110,93,0,10,15,24,276,978,0,169,258,363,112,68,8
"06037211122","Census Tract 2111.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.22",,,,1351,827,682,145,323,0,0,63,2,136,1215,0,90,458,348,120,183,16
"06037211123","Census Tract 2111.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.23",,,,1135,532,532,0,194,0,0,108,11,290,845,17,218,197,258,67,42,46
"06037211124","Census Tract 2111.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2111.24",,,,2291,1298,1144,154,355,0,17,231,0,390,1901,1,281,856,312,232,180,39
"06037211201","Census Tract 2112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2112.01",,,,1272,862,694,168,207,11,0,24,3,165,1107,0,105,324,480,91,65,42
"06037211202","Census Tract 2112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2112.02",,,,1257,769,714,55,322,0,0,113,0,53,1204,0,144,343,442,101,109,65
"06037211310","Census Tract 2113.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2113.10",,,,1871,949,749,200,458,0,68,56,32,308,1563,0,82,493,514,315,97,62
"06037211320","Census Tract 2113.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2113.20",,,,1499,742,489,253,489,0,27,56,29,156,1343,0,171,231,459,222,188,72
"06037211410","Census Tract 2114.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2114.10",,,,1445,884,694,190,270,0,27,39,13,212,1233,52,90,395,533,109,30,24
"06037211420","Census Tract 2114.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2114.20",,,,2152,1302,1156,146,513,0,0,48,0,289,1863,53,197,519,397,216,337,144
"06037211500","Census Tract 2115, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2115",,,,2371,1845,1702,143,122,0,0,47,0,357,2014,52,94,557,1020,98,156,37
"06037211701","Census Tract 2117.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2117.01",,,,1435,884,834,50,55,0,5,0,19,472,963,47,74,221,387,170,31,33
"06037211703","Census Tract 2117.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2117.03",,,,2436,1510,1446,64,557,0,8,49,48,264,2172,17,49,566,985,344,138,73
"06037211704","Census Tract 2117.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2117.04",,,,1701,1106,1032,74,225,18,0,67,19,266,1435,0,271,328,626,125,67,18
"06037211802","Census Tract 2118.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2118.02",,,,2543,1292,1165,127,497,0,0,263,66,425,2118,2,378,645,497,326,151,119
"06037211803","Census Tract 2118.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2118.03",,,,2110,1263,1081,182,308,0,11,174,46,308,1802,17,407,546,616,22,104,90
"06037211804","Census Tract 2118.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2118.04",,,,1340,838,685,153,257,0,30,13,57,145,1195,0,243,220,460,170,65,37
"06037211910","Census Tract 2119.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2119.10",,,,2498,1388,1265,123,665,20,36,126,16,247,2251,0,184,463,989,289,260,66
"06037211921","Census Tract 2119.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2119.21",,,,1186,697,587,110,183,0,115,45,89,57,1129,0,211,315,339,203,61,0
"06037211922","Census Tract 2119.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"211922",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2119.22",,,,1640,923,816,107,443,38,26,101,0,109,1531,2,131,294,669,79,285,71
"06037212101","Census Tract 2121.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2121.01",,,,1610,977,809,168,287,0,63,75,0,208,1402,0,169,468,369,144,195,57
"06037212102","Census Tract 2121.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2121.02",,,,1109,571,448,123,285,0,0,82,33,138,971,6,114,233,328,250,40,0
"06037212202","Census Tract 2122.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2122.02",,,,1947,1024,846,178,707,0,0,33,60,123,1824,2,272,296,900,138,170,46
"06037212203","Census Tract 2122.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2122.03",,,,1366,708,593,115,440,0,0,27,0,191,1175,22,113,173,636,143,72,16
"06037212204","Census Tract 2122.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2122.04",,,,1801,1155,881,274,456,0,38,59,0,93,1708,15,91,338,912,239,113,0
"06037212303","Census Tract 2123.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.03",,,,1739,1018,891,127,503,0,9,55,0,154,1585,47,138,357,626,190,209,18
"06037212304","Census Tract 2123.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.04",,,,842,440,427,13,238,0,0,77,18,69,773,0,66,136,319,169,68,15
"06037212305","Census Tract 2123.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.05",,,,1293,803,715,88,325,0,12,92,19,42,1251,0,68,240,601,133,187,22
"06037212306","Census Tract 2123.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2123.06",,,,1573,1066,908,158,240,0,14,80,13,160,1413,28,272,202,559,147,158,47
"06037212410","Census Tract 2124.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2124.10",,,,2225,1303,1274,29,661,22,11,110,0,118,2107,28,120,426,1044,182,190,117
"06037212420","Census Tract 2124.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"212420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2124.20",,,,1555,740,609,131,636,0,0,54,0,125,1430,39,41,329,406,289,297,29
