Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B09001_001,SE_B09001_002,SE_B09001_003,SE_B09001_004,SE_B09001_005,SE_B09001_006,SE_B09001_007,SE_B09001_008,PCT_SE_B09001_002,PCT_SE_B09001_003,PCT_SE_B09001_004,PCT_SE_B09001_005,PCT_SE_B09001_006,PCT_SE_B09001_007,PCT_SE_B09001_008
"06037603400","Census Tract 6034, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6034",,,,1809,147,481,462,291,203,186,39,8.13,26.59,25.54,16.09,11.22,10.28,2.16
"06037603500","Census Tract 6035, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6035",,,,1265,81,388,294,252,127,103,20,6.4,30.67,23.24,19.92,10.04,8.14,1.58
"06037603600","Census Tract 6036, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6036",,,,1836,72,533,371,327,362,92,79,3.92,29.03,20.21,17.81,19.72,5.01,4.3
"06037603702","Census Tract 6037.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6037.02",,,,2120,95,662,520,309,244,232,58,4.48,31.23,24.53,14.58,11.51,10.94,2.74
"06037603703","Census Tract 6037.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6037.03",,,,1119,54,294,311,192,108,135,25,4.83,26.27,27.79,17.16,9.65,12.06,2.23
"06037603705","Census Tract 6037.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6037.05",,,,1269,53,428,326,118,233,17,94,4.18,33.73,25.69,9.3,18.36,1.34,7.41
"06037603706","Census Tract 6037.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6037.06",,,,1763,183,851,207,104,253,108,57,10.38,48.27,11.74,5.9,14.35,6.13,3.23
"06037603801","Census Tract 6038.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6038.01",,,,2416,199,863,605,292,293,106,58,8.24,35.72,25.04,12.09,12.13,4.39,2.4
"06037603802","Census Tract 6038.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6038.02",,,,1815,244,542,441,263,240,68,17,13.44,29.86,24.3,14.49,13.22,3.75,0.94
"06037603901","Census Tract 6039.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6039.01",,,,1862,157,845,268,234,181,102,75,8.43,45.38,14.39,12.57,9.72,5.48,4.03
"06037603902","Census Tract 6039.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"603902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6039.02",,,,1317,44,629,249,147,57,113,78,3.34,47.76,18.91,11.16,4.33,8.58,5.92
"06037604001","Census Tract 6040.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6040.01",,,,2499,80,1008,686,229,219,235,42,3.2,40.34,27.45,9.16,8.76,9.4,1.68
"06037604002","Census Tract 6040.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6040.02",,,,1856,226,551,374,357,161,168,19,12.18,29.69,20.15,19.23,8.67,9.05,1.02
"06037604101","Census Tract 6041.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6041.01",,,,2157,111,622,598,516,101,172,37,5.15,28.84,27.72,23.92,4.68,7.97,1.72
"06037604102","Census Tract 6041.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6041.02",,,,1282,80,455,162,297,217,22,49,6.24,35.49,12.64,23.17,16.93,1.72,3.82
"06037604200","Census Tract 6042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"604200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6042",,,,2840,118,921,702,621,248,214,16,4.15,32.43,24.72,21.87,8.73,7.54,0.56
"06037609900","Census Tract 6099, Los Angeles County, California","ca","140","00",,,,"06","037",,,"609900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6099",,,,718,36,257,146,146,68,39,26,5.01,35.79,20.33,20.33,9.47,5.43,3.62
"06037620001","Census Tract 6200.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6200.01",,,,1810,252,577,297,285,301,88,10,13.92,31.88,16.41,15.75,16.63,4.86,0.55
"06037620002","Census Tract 6200.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6200.02",,,,1690,264,527,249,296,185,111,58,15.62,31.18,14.73,17.51,10.95,6.57,3.43
"06037620101","Census Tract 6201.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6201.01",,,,2659,496,1066,139,301,428,172,57,18.65,40.09,5.23,11.32,16.1,6.47,2.14
"06037620102","Census Tract 6201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6201.02",,,,1498,200,487,411,113,150,126,11,13.35,32.51,27.44,7.54,10.01,8.41,0.73
"06037620201","Census Tract 6202.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6202.01",,,,753,60,221,52,195,187,26,12,7.97,29.35,6.91,25.9,24.83,3.45,1.59
"06037620301","Census Tract 6203.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6203.01",,,,1315,279,263,195,247,185,114,32,21.22,20,14.83,18.78,14.07,8.67,2.43
"06037620303","Census Tract 6203.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6203.03",,,,1427,141,235,122,414,186,293,36,9.88,16.47,8.55,29.01,13.03,20.53,2.52
"06037620305","Census Tract 6203.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6203.05",,,,1771,74,474,479,194,391,97,62,4.18,26.76,27.05,10.95,22.08,5.48,3.5
"06037620400","Census Tract 6204, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6204",,,,1719,223,366,241,216,250,388,35,12.97,21.29,14.02,12.57,14.54,22.57,2.04
"06037620501","Census Tract 6205.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6205.01",,,,2048,209,773,290,302,229,245,0,10.21,37.74,14.16,14.75,11.18,11.96,0
"06037620521","Census Tract 6205.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6205.21",,,,1827,118,703,496,71,186,178,75,6.46,38.48,27.15,3.89,10.18,9.74,4.11
"06037620522","Census Tract 6205.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6205.22",,,,2009,144,744,273,302,317,213,16,7.17,37.03,13.59,15.03,15.78,10.6,0.8
"06037620601","Census Tract 6206.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6206.01",,,,2279,282,611,513,302,264,267,40,12.37,26.81,22.51,13.25,11.58,11.72,1.76
"06037620602","Census Tract 6206.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6206.02",,,,2262,68,1134,388,161,313,169,29,3.01,50.13,17.15,7.12,13.84,7.47,1.28
"06037620701","Census Tract 6207.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6207.01",,,,3498,409,1252,652,341,482,220,142,11.69,35.79,18.64,9.75,13.78,6.29,4.06
"06037620703","Census Tract 6207.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6207.03",,,,1624,139,494,314,204,325,106,42,8.56,30.42,19.33,12.56,20.01,6.53,2.59
"06037620704","Census Tract 6207.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6207.04",,,,1401,78,640,238,208,142,95,0,5.57,45.68,16.99,14.85,10.14,6.78,0
"06037620801","Census Tract 6208.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6208.01",,,,1200,193,234,234,86,194,216,43,16.08,19.5,19.5,7.17,16.17,18,3.58
"06037620802","Census Tract 6208.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6208.02",,,,1311,393,68,303,111,157,248,31,29.98,5.19,23.11,8.47,11.98,18.92,2.36
"06037620901","Census Tract 6209.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6209.01",,,,662,52,181,117,58,91,140,23,7.85,27.34,17.67,8.76,13.75,21.15,3.47
"06037620904","Census Tract 6209.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6209.04",,,,920,282,156,67,72,117,215,11,30.65,16.96,7.28,7.83,12.72,23.37,1.2
"06037621001","Census Tract 6210.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6210.01",,,,1480,283,228,293,214,258,181,23,19.12,15.41,19.8,14.46,17.43,12.23,1.55
"06037621005","Census Tract 6210.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6210.05",,,,1813,192,380,338,252,313,248,90,10.59,20.96,18.64,13.9,17.26,13.68,4.96
"06037621102","Census Tract 6211.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6211.02",,,,1468,142,339,339,222,282,118,26,9.67,23.09,23.09,15.12,19.21,8.04,1.77
"06037621104","Census Tract 6211.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6211.04",,,,2951,278,735,516,455,553,358,56,9.42,24.91,17.49,15.42,18.74,12.13,1.9
"06037621201","Census Tract 6212.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6212.01",,,,2707,195,979,526,243,281,344,139,7.2,36.17,19.43,8.98,10.38,12.71,5.13
"06037621204","Census Tract 6212.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6212.04",,,,1323,42,372,263,197,252,86,111,3.17,28.12,19.88,14.89,19.05,6.5,8.39
"06037621301","Census Tract 6213.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.01",,,,2460,299,650,595,328,266,293,29,12.15,26.42,24.19,13.33,10.81,11.91,1.18
"06037621324","Census Tract 6213.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.24",,,,1801,126,350,541,171,506,65,42,7,19.43,30.04,9.49,28.1,3.61,2.33
"06037621326","Census Tract 6213.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6213.26",,,,1393,183,365,258,86,230,196,75,13.14,26.2,18.52,6.17,16.51,14.07,5.38
"06037621400","Census Tract 6214, Los Angeles County, California","ca","140","00",,,,"06","037",,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6214",,,,1929,209,444,337,317,224,295,103,10.83,23.02,17.47,16.43,11.61,15.29,5.34
"06037650001","Census Tract 6500.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.01",,,,2442,274,601,634,300,358,155,120,11.22,24.61,25.96,12.29,14.66,6.35,4.91
"06037650003","Census Tract 6500.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.03",,,,1232,33,347,394,142,198,97,21,2.68,28.17,31.98,11.53,16.07,7.87,1.7
"06037650004","Census Tract 6500.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6500.04",,,,1784,124,682,275,403,139,133,28,6.95,38.23,15.41,22.59,7.79,7.46,1.57
"06037650101","Census Tract 6501.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6501.01",,,,2281,164,593,667,214,346,292,5,7.19,26,29.24,9.38,15.17,12.8,0.22
"06037650102","Census Tract 6501.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6501.02",,,,900,50,377,198,127,88,58,2,5.56,41.89,22,14.11,9.78,6.44,0.22
"06037650200","Census Tract 6502, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6502",,,,2552,79,996,693,305,304,156,19,3.1,39.03,27.16,11.95,11.91,6.11,0.74
"06037650300","Census Tract 6503, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6503",,,,3206,229,1267,678,440,441,137,14,7.14,39.52,21.15,13.72,13.76,4.27,0.44
"06037650401","Census Tract 6504.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6504.01",,,,1742,188,423,379,383,186,166,17,10.79,24.28,21.76,21.99,10.68,9.53,0.98
"06037650501","Census Tract 6505.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6505.01",,,,1122,31,523,238,139,124,40,27,2.76,46.61,21.21,12.39,11.05,3.57,2.41
"06037650502","Census Tract 6505.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6505.02",,,,1303,48,321,215,267,145,284,23,3.68,24.64,16.5,20.49,11.13,21.8,1.77
"06037650603","Census Tract 6506.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.03",,,,1213,95,475,235,154,135,90,29,7.83,39.16,19.37,12.7,11.13,7.42,2.39
"06037650604","Census Tract 6506.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.04",,,,2833,198,823,676,468,357,239,72,6.99,29.05,23.86,16.52,12.6,8.44,2.54
"06037650605","Census Tract 6506.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.05",,,,1257,98,372,357,113,180,120,17,7.8,29.59,28.4,8.99,14.32,9.55,1.35
"06037650606","Census Tract 6506.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.06",,,,1655,20,436,342,467,190,135,65,1.21,26.34,20.66,28.22,11.48,8.16,3.93
"06037650607","Census Tract 6506.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650607",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6506.07",,,,1099,0,247,294,339,112,65,42,0,22.47,26.75,30.85,10.19,5.91,3.82
"06037650701","Census Tract 6507.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6507.01",,,,893,85,293,148,126,110,95,36,9.52,32.81,16.57,14.11,12.32,10.64,4.03
"06037650702","Census Tract 6507.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6507.02",,,,1928,107,571,282,239,420,181,128,5.55,29.62,14.63,12.4,21.78,9.39,6.64
"06037650801","Census Tract 6508.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6508.01",,,,1664,112,557,402,347,99,107,40,6.73,33.47,24.16,20.85,5.95,6.43,2.4
"06037650802","Census Tract 6508.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6508.02",,,,897,127,247,165,137,116,78,27,14.16,27.54,18.39,15.27,12.93,8.7,3.01
"06037650901","Census Tract 6509.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.01",,,,2414,317,845,457,426,236,121,12,13.13,35,18.93,17.65,9.78,5.01,0.5
"06037650903","Census Tract 6509.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.03",,,,2119,237,975,345,352,100,110,0,11.18,46.01,16.28,16.61,4.72,5.19,0
"06037650904","Census Tract 6509.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"650904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6509.04",,,,1146,46,321,401,138,129,111,0,4.01,28.01,34.99,12.04,11.26,9.69,0
"06037651001","Census Tract 6510.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6510.01",,,,2352,194,762,570,341,372,83,30,8.25,32.4,24.23,14.5,15.82,3.53,1.28
"06037651002","Census Tract 6510.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6510.02",,,,2184,210,532,541,364,184,286,67,9.62,24.36,24.77,16.67,8.42,13.1,3.07
"06037651101","Census Tract 6511.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6511.01",,,,1740,162,663,332,235,211,69,68,9.31,38.1,19.08,13.51,12.13,3.97,3.91
"06037651102","Census Tract 6511.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6511.02",,,,1428,111,440,317,154,189,153,64,7.77,30.81,22.2,10.78,13.24,10.71,4.48
"06037651201","Census Tract 6512.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.01",,,,1789,131,638,355,255,170,170,70,7.32,35.66,19.84,14.25,9.5,9.5,3.91
"06037651221","Census Tract 6512.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.21",,,,1533,112,297,431,244,238,179,32,7.31,19.37,28.11,15.92,15.53,11.68,2.09
"06037651222","Census Tract 6512.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6512.22",,,,2717,262,550,576,454,464,240,171,9.64,20.24,21.2,16.71,17.08,8.83,6.29
"06037651302","Census Tract 6513.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6513.02",,,,2580,141,904,625,407,349,67,87,5.47,35.04,24.22,15.78,13.53,2.6,3.37
"06037651304","Census Tract 6513.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6513.04",,,,1789,135,382,360,315,236,205,156,7.55,21.35,20.12,17.61,13.19,11.46,8.72
"06037651401","Census Tract 6514.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6514.01",,,,922,52,315,222,121,127,47,38,5.64,34.16,24.08,13.12,13.77,5.1,4.12
"06037651402","Census Tract 6514.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"651402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6514.02",,,,2343,116,831,518,165,429,201,83,4.95,35.47,22.11,7.04,18.31,8.58,3.54
"06037670001","Census Tract 6700.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.01",,,,1566,173,449,377,102,200,177,88,11.05,28.67,24.07,6.51,12.77,11.3,5.62
"06037670002","Census Tract 6700.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.02",,,,1423,283,278,305,200,185,99,73,19.89,19.54,21.43,14.05,13,6.96,5.13
"06037670003","Census Tract 6700.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6700.03",,,,3100,564,535,604,756,295,196,150,18.19,17.26,19.48,24.39,9.52,6.32,4.84
"06037670101","Census Tract 6701.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6701.01",,,,1291,81,444,296,227,143,86,14,6.27,34.39,22.93,17.58,11.08,6.66,1.08
"06037670102","Census Tract 6701.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6701.02",,,,1985,140,867,475,197,229,36,41,7.05,43.68,23.93,9.92,11.54,1.81,2.07
"06037670201","Census Tract 6702.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6702.01",,,,1130,125,329,216,148,168,114,30,11.06,29.12,19.12,13.1,14.87,10.09,2.65
"06037670202","Census Tract 6702.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6702.02",,,,805,107,180,186,127,68,115,22,13.29,22.36,23.11,15.78,8.45,14.29,2.73
"06037670324","Census Tract 6703.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.24",,,,1753,190,489,187,257,257,321,52,10.84,27.9,10.67,14.66,14.66,18.31,2.97
"06037670326","Census Tract 6703.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.26",,,,1065,33,125,139,321,359,83,5,3.1,11.74,13.05,30.14,33.71,7.79,0.47
"06037670328","Census Tract 6703.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6703.28",,,,1205,44,204,226,349,220,135,27,3.65,16.93,18.76,28.96,18.26,11.2,2.24
"06037670405","Census Tract 6704.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.05",,,,610,36,106,111,100,166,65,26,5.9,17.38,18.2,16.39,27.21,10.66,4.26
"06037670406","Census Tract 6704.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.06",,,,565,69,88,55,145,108,51,49,12.21,15.58,9.73,25.66,19.12,9.03,8.67
"06037670407","Census Tract 6704.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.07",,,,1641,82,243,137,261,637,252,29,5,14.81,8.35,15.9,38.82,15.36,1.77
"06037670413","Census Tract 6704.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.13",,,,1572,166,154,439,267,252,148,146,10.56,9.8,27.93,16.98,16.03,9.41,9.29
"06037670416","Census Tract 6704.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.16",,,,1191,47,137,217,302,338,131,19,3.95,11.5,18.22,25.36,28.38,11,1.6
"06037670417","Census Tract 6704.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670417",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.17",,,,903,50,168,174,126,226,154,5,5.54,18.6,19.27,13.95,25.03,17.05,0.55
"06037670418","Census Tract 6704.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670418",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6704.18",,,,1334,67,334,170,335,242,108,78,5.02,25.04,12.74,25.11,18.14,8.1,5.85
"06037670500","Census Tract 6705, Los Angeles County, California","ca","140","00",,,,"06","037",,,"670500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6705",,,,407,5,94,118,80,77,27,6,1.23,23.1,28.99,19.66,18.92,6.63,1.47
